"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장가오리","야마구치현","2018-11-19","380","적합","적합","적합"
"2","냉장명태","홋카이도","2018-11-19","1,950","적합","적합","적합"
"3","활장어(먹장어)","후쿠오카현","2018-11-19","2,585","적합","적합","적합"
"4","냉장명태","홋카이도","2018-11-19","3,666","적합","적합","적합"
"5","냉장명태","홋카이도","2018-11-19","370","적합","적합","적합"
"6","냉장홍어","야마구치현","2018-11-19","192","적합","적합","적합"
"7","냉장명태","홋카이도","2018-11-19","5,200","적합","적합","적합"
"8","냉장명태","홋카이도","2018-11-19","2,600","적합","적합","적합"
"9","냉장명태","홋카이도","2018-11-19","1,950","적합","적합","적합"
"10","활가리비","홋카이도","2018-11-19","7,700","적합","적합","적합"
"11","활돔(참돔)","에히메현","2018-11-19","3,815","적합","적합","적합"
"12","활가리비","홋카이도","2018-11-19","5,884","적합","적합","적합"
"13","냉장홍어","홋카이도","2018-11-19","1,971","적합","적합","적합"
"14","냉장홍어","홋카이도","2018-11-19","1,105","적합","적합","적합"
"15","활우렁쉥이","홋카이도","2018-11-19","8,122","적합","적합","적합"
"16","냉장가오리","야마구치현","2018-11-19","936","적합","적합","적합"
"17","냉장명태","홋카이도","2018-11-19","1,950","적합","적합","적합"
"18","냉장명태","홋카이도","2018-11-19","1,300","적합","적합","적합"
"19","활가리비","홋카이도","2018-11-19","7,408","적합","적합","적합"
"합계","","-","-","59,084","-","-","-"
