"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활우렁쉥이","홋카이도","2018-11-15","8,994","적합","적합","적합"
"2","활우렁쉥이","홋카이도","2018-11-15","7,728","적합","적합","적합"
"3","활돔(참돔)","에히메현","2018-11-15","3,826","적합","적합","적합"
"4","활가리비","홋카이도","2018-11-15","7,675","적합","적합","적합"
"5","냉동개아지살(가리비)","홋카이도","2018-11-15","200","적합","적합","적합"
"6","냉장가오리","야마구치현","2018-11-15","270","적합","적합","적합"
"7","냉장홍어","홋카이도","2018-11-15","1,252","적합","적합","적합"
"8","활우렁쉥이","홋카이도","2018-11-15","8,328","적합","적합","적합"
"9","활방어","에히메현","2018-11-15","7,786","적합","적합","적합"
"10","냉장홍어","야마구치현","2018-11-15","360","적합","적합","적합"
"11","활돔(참돔)","에히메현","2018-11-15","3,845","적합","적합","적합"
"12","활방어","에히메현","2018-11-15","8,151","적합","적합","적합"
"13","활우렁쉥이","홋카이도","2018-11-15","7,978","적합","적합","적합"
"14","활가리비","홋카이도","2018-11-15","7,396","적합","적합","적합"
"합계","","-","-","73,789","-","-","-"
