"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"152","어묵","시마네현","2018-12-01","3,816","불검출","불검출","적합"
"153","어묵","사가현","2018-11-30","600","불검출","불검출","적합"
"154","어묵","사가현","2018-11-30","600","불검출","불검출","적합"
"155","어묵","사가현","2018-11-30","882","불검출","불검출","적합"
"156","어묵","사가현","2018-11-30","700","불검출","불검출","적합"
"157","어묵","사가현","2018-11-30","1,920","불검출","불검출","적합"
"158","어묵","사가현","2018-11-30","210","불검출","불검출","적합"
"159","어묵","시마네현","2018-12-01","1,200","불검출","불검출","적합"
"160","어묵","시마네현","2018-12-01","2,400","불검출","불검출","적합"
"161","어묵","시마네현","2018-12-01","2,016","불검출","불검출","적합"
"162","과자","이바라키현","2018-11-30","16,468","불검출","불검출","적합"
"163","맥주","후쿠오카현","2018-11-05","392,806","불검출","불검출","적합"
"164","맥주","후쿠오카현","2018-12-10","244,272","불검출","불검출","적합"
"165","맥주","아이치현","2018-11-29","14,097","불검출","불검출","적합"
"166","어묵","사가현","2018-10-31","600","불검출","불검출","적합"
"167","어묵","사가현","2018-05-31","2,072","불검출","불검출","적합"
"168","캔디류","군마현","2018-11-01","1,248","불검출","불검출","적합"
"169","캔디류","군마현","2018-11-08","1,872","불검출","불검출","적합"
"170","캔디류","군마현","2018-11-01","1,872","불검출","불검출","적합"
"171","생면","사이타마현","2018-11-20","2,400","불검출","불검출","적합"
"172","곡류가공품","오사카부","2018-11-14","2,500","불검출","불검출","적합"
"173","기타 농산가공품","미에현","2018-11-02","180","불검출","불검출","적합"
"174","전분가공품","오사카부","2018-11-26","600","불검출","불검출","적합"
"175","기타 수산물가공품","히로시마현","2018-11-30","24","불검출","불검출","적합"
"176","양조간장","아이치현","2018-11-28","4,320","불검출","불검출","적합"
"177","즉석조리식품","지바현","2018-11-13","57","불검출","불검출","적합"
"178","과자","아이치현","2018-11-17","80","불검출","불검출","적합"
"179","기타 수산물가공품","히로시마현","2018-11-30","49","불검출","불검출","적합"
"180","즉석조리식품","아오모리현","2018-08-20","821","불검출","불검출","적합"
"181","고추냉이/신선,냉장","도쿄도","2018-12-17","12","불검출","불검출","적합"
"182","소스","나가사키현","2018-11-05","3,204","불검출","불검출","적합"
"183","혼합장","훗카이도","2018-11-12","3,132","불검출","불검출","적합"
"184","혼합장","훗카이도","2018-11-14","3,312","불검출","불검출","적합"
"185","소스","나가사키현","2018-11-16","23,337","불검출","불검출","적합"
"186","과자","고치현","2018-11-13","454","불검출","불검출","적합"
