"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"85","청주","효고현","2018-11-06","54","불검출","불검출","적합"
"86","청주","효고현","2018-11-01","54","불검출","불검출","적합"
"87","소주","오이타현","2018-11-01","43","불검출","불검출","적합"
"88","기타 수산물가공품","니가타현","2018-11-26","1,650","불검출","불검출","적합"
"89","소스","히로시마현","2018-10-25","72","불검출","불검출","적합"
"90","소스","히로시마현","2018-11-21","2,331","불검출","불검출","적합"
"91","소스","히로시마현","2018-10-30","1,416","불검출","불검출","적합"
"92","소스","히로시마현","2018-11-05","661","불검출","불검출","적합"
"93","소스","히로시마현","2018-11-28","371","불검출","불검출","적합"
"94","청주","야마구치현","2018-11-03","173","불검출","불검출","적합"
"95","청주","야마구치현","2018-11-06","1,296","불검출","불검출","적합"
"96","청주","야마구치현","2018-10-31","346","불검출","불검출","적합"
"97","청주","효고현","2018-10-16","18","불검출","불검출","적합"
"98","청주","교토부","2018-10-26","20","불검출","불검출","적합"
"99","청주","교토부","2018-10-26","22","불검출","불검출","적합"
"100","소스","아이치현","2018-12-10","10,800","불검출","불검출","적합"
"101","합성향료","이바라키현","2018-11-29","396","불검출","불검출","적합"
"102","혼합제제","오사카부","2018-11-13","2,640","불검출","불검출","적합"
"103","혼합제제","이바라키현","2018-12-11","405","불검출","불검출","적합"
"104","두류가공품","시가현","2018-11-19","1,005","불검출","불검출","적합"
"105","조제커피","시가현","","41","불검출","불검출","적합"
"106","조제커피","시가현","","41","불검출","불검출","적합"
"107","조제커피","아이치현","","41","불검출","불검출","적합"
"108","혼합장","아이치현","2018-12-10","15,180","불검출","불검출","적합"
"109","혼합장","아이치현","2018-12-04","3,618","불검출","불검출","적합"
"110","혼합장","아이치현","2018-12-07","19,820","불검출","불검출","적합"
"111","빵류","나가노현","2018-12-19","518","불검출","불검출","적합"
"112","기타가공품","훗카이도","2018-11-19","4,000","불검출","불검출","적합"
"113","화이트초콜릿","훗카이도","2018-11-10","240","불검출","불검출","적합"
"114","준초콜릿","시즈오카현","","36","불검출","불검출","적합"
"115","밀크초콜릿","시즈오카현","","14","불검출","불검출","적합"
"116","밀크초콜릿","시즈오카현","","30","불검출","불검출","적합"
"117","밀크초콜릿","시즈오카현","","25","불검출","불검출","적합"
"118","청주","고치현","2018-12-12","1,728","불검출","불검출","적합"
"119","기타천연착향료","오사카부","2018-11-22","300","불검출","불검출","적합"
