"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","374","1,174,094","0","0","351","1,100,373","2","2,121","21","71,600"
"1.7","120","196,074","0","0","110","170,408","0","0","10","25,666"
"1.8","145","609,290","0","0","135","596,035","2","2,121","8","11,134"
"1.9","109","368,730","0","0","106","333,930","0","0","3","34,800"
"","","","","","","","","","",""
"","","","","","","","","","",""
