"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"50","캔디류","지바현","2018-10-04","38","불검출","불검출","적합"
"51","초콜릿가공품","이바라키현","2018-10-13","72","불검출","불검출","적합"
"52","과자","나가노현","2018-11-06","240","불검출","불검출","적합"
"53","소스","오사카부","2018-12-18","7,860","불검출","불검출","적합"
"54","액상커피","시가현","2018-10-29","10,800","불검출","불검출","적합"
"55","가공두부","나가노현","2018-05-15","600","불검출","불검출","적합"
"56","가공두부","나가노현","2018-11-21","13,762","불검출","불검출","적합"
"57","청주","도쿄도","2018-03-19","130","불검출","불검출","적합"
"58","청주","니가타현","2018-11-26","12,960","불검출","불검출","적합"
"59","청주","이와테현","2018-11-12","86","불검출","불검출","적합"
"60","청주","이와테현","2018-11-15","86","불검출","불검출","적합"
"61","청주","야마구치현","2018-11-07","18","불검출","불검출","적합"
"62","소스","지바현","2018-11-13","702","불검출","불검출","적합"
"63","복합조미식품","이바라키현","2018-11-06","29","불검출","불검출","적합"
"64","소스","도치기현","2018-10-12","270","불검출","불검출","적합"
"65","밀가루","후쿠오카현","2018-12-12","4,000","불검출","불검출","적합"
"66","소스","히로시마현","2018-12-11","3,020","불검출","불검출","적합"
"67","발효식초","히로시마현","2018-12-10","330","불검출","불검출","적합"
"68","당류가공품","나가노현","2018-10-16","13","불검출","불검출","적합"
"69","밀가루","후쿠오카현","2018-11-01","2,400","불검출","불검출","적합"
"70","조림류","훗카이도","2018-12-07","40","불검출","불검출","적합"
"71","쇼트닝","가나가와현","2018-11-29","500","불검출","불검출","적합"
"72","당류가공품","지바현","2018-11-17","198","불검출","불검출","적합"
"73","소스","아이치현","2018-10-28","224","불검출","불검출","적합"
"74","빵류","아이치현","2018-12-11","1,505","불검출","불검출","적합"
"75","고형차","아이치현","2018-12-07","381","불검출","불검출","적합"
"76","과자","아이치현","2018-12-07","288","불검출","불검출","적합"
"77","과자","아이치현","2018-12-07","120","불검출","불검출","적합"
"78","과자","나가노현","2018-11-27","264","불검출","불검출","적합"
"79","과자","시가현","2018-12-10","792","불검출","불검출","적합"
"80","과자","니가타현","2018-12-10","104","불검출","불검출","적합"
"81","캔디류","아이치현","2018-12-12","396","불검출","불검출","적합"
"82","캔디류","아이치현","2018-12-12","360","불검출","불검출","적합"
"83","혼합음료","구마모토현","2018-09-30","1,332","불검출","불검출","적합"
"84","캔디류","아이치현","2018-12-03","60","불검출","불검출","적합"
