"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","84","","109,478","","",""
"1","과자(크래커)","오사카부","2016-03-24","1,008","불검출","불검출","적합"
"2","카레","나라현","2016-02-09","1,000","불검출","불검출","적합"
"3","소스류","후쿠오카현","2016-05-26","7,500","불검출","불검출","적합"
"4","기타천연착향료","오카야마현","2016-04-25","180","불검출","불검출","적합"
"5","과자(스낵과자)","사이타마현","2016-01-07","2,512","불검출","불검출","적합"
"6","소주","가고시마현","2016-01-13","43","불검출","불검출","적합"
"7","청주","교토부","2016-04-04","216","불검출","불검출","적합"
"8","혼합제제","사이타마현","2016-05-31","40","불검출","불검출","적합"
"9","맥주","오이타현","2016-05-01","14,760","불검출","불검출","적합"
"10","청주","효고현","2016-05-20","5,400","불검출","불검출","적합"
"11","기타천연착향료","히로시마현","2016-04-18","100","불검출","불검출","적합"
"12","기타가공품","기후현","2016-04-28","51","불검출","불검출","적합"
"13","건조효모","사이타마현","2016-05-02","20","불검출","불검출","적합"
