"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","청주","시즈오카현","2016-05-02","864","불검출","불검출","적합"
"15","기타가공품","기후현","2015-12-28","51","불검출","불검출","적합"
"16","개별인정형건강기
능식품","훗카이도","","156","불검출","불검출","적합"
"17","커피/건조","콜롬비아","2015-01-25","980","불검출","불검출","적합"
"18","갈락토올리고당","훗카이도","2015-03-21","1,000","불검출","불검출","적합"
"19","카레","나라현","2016-04-21","400","불검출","불검출","적합"
"20","복합조미식품","나라현","2016-04-18","460","불검출","불검출","적합"
"21","카레","나라현","2016-03-29","8,000","불검출","불검출","적합"
"22","혼합제제","효고현","2016-05-26","817","불검출","불검출","적합"
"23","청주","아키타현","2016-04-05","173","불검출","불검출","적합"
"24","카레","아이치현","2016-05-19","360","불검출","불검출","적합"
"25","카레","아이치현","2016-05-17","480","불검출","불검출","적합"
"26","건어포류","가고시마현","2016-05-13","1,089","불검출","불검출","적합"
"27","혼합제제","사이타마현","2016-05-31","60","불검출","불검출","적합"
"28","커피/건조","브라질","2014-11-26","1,200","불검출","불검출","적합"
"29","혼합제제","효고현","2016-05-12","17","불검출","불검출","적합"
"30","탄산음료","오사카부","2016-05-02","9,000","불검출","불검출","적합"
"31","젤라틴","시즈오카현","2016-05-19","880","불검출","불검출","적합"
"32","혼합제제","오카야마현","2016-05-30","10","불검출","불검출","적합"
"33","혼합제제","사이타마현","2016-05-30","18","불검출","불검출","적합"
"34","조미된장","아이치현","2016-05-30","8,000","불검출","불검출","적합"
"35","양조간장","기후현","2016-05-30","32","불검출","불검출","적합"
"36","과자(스낵과자)","니가타현","2016-05-06","168","불검출","불검출","적합"
"37","혼합제제","오사카부","2016-05-31","10","불검출","불검출","적합"
"38","혼합제제","나가노현","2016-05-25","100","불검출","불검출","적합"
"39","혼합제제","나가노현","2016-05-24","100","불검출","불검출","적합"
"40","청주","사이타마현","2016-04-26","775","불검출","불검출","적합"
"41","혼합제제","사이타마현","2016-03-03","140","불검출","불검출","적합"
"42","혼합제제","사이타마현","2016-05-30","24","불검출","불검출","적합"
"43","혼합제제","사이타마현","2016-05-27","36","불검출","불검출","적합"
"44","혼합제제","사이타마현","2016-06-01","500","불검출","불검출","적합"
"45","기타천연착향료","오카야마현","2016-05-27","150","불검출","불검출","적합"
"46","혼합제제","사이타마현","2016-05-30","104","불검출","불검출","적합"
"47","혼합제제","사이타마현","2016-05-27","105","불검출","불검출","적합"
